 OTUID	CHF0M0R1	CHF1M1R1	CHF2M1R1	CHF4M1R1	CHF6M1R1	CHF1M3R1	CHF1M3R2	CHF1M3R3	CHF2M3R1	CHF2M3R2	CHF2M3R3	CHF4M3R1	CHF4M3R2	CHF4M3R3	CHF5M3R1	CHF5M3R2	CHF5M3R3	CHF6M3R1	CHF6M3R2	CHF6M3R3	CHF1M6R1	CHF1M6R2	CHF1M6R3	CHF2M6R1	CHF2M6R2	CHF2M6R3	CHF4M6R1	CHF4M6R2	CHF4M6R3	CHF5M6R1	CHF5M6R2	CHF5M6R3	CHF6M6R1	CHF6M6R2	CHF6M6R3	XWF0M0R1	XWF1M1R1	XWF2M1R1	XWF4M1R1	XWF5M1R1	XWF6M1R1	XWF1M3R1	XWF1M3R2	XWF1M3R3	XWF2M3R1	XWF4M3R1	XWF4M3R2	XWF4M3R3	XWF5M3R1	XWF5M3R2	XWF5M3R3	XWF6M3R1	XWF6M3R2	XWF6M3R3	XWF1M6R1	XWF1M6R2	XWF1M6R3	XWF2M6R1	XWF2M6R2	XWF2M6R3	XWF4M6R1	XWF4M6R2	XWF4M6R3	XWF5M6R1	XWF5M6R2	XWF5M6R3	XWF6M6R1	XWF6M6R2	XWF6M6R3	APF0M0R1	APF1M1R1	APF1M1R2	APF1M1R3	APF2M1R1	APF2M1R2	APF2M1R3	APF4M1R1	APF4M1R2	APF4M1R3	APF5M1R1	APF5M1R2	APF5M1R3	APF6M1R1	APF6M1R2	APF6M1R3	APF1M3R1	APF1M3R2	APF1M3R3	APF2M3R1	APF2M3R2	APF2M3R3	APF5M3R1	APF4M3R1	APF4M3R2	APF4M3R3	APF5M3R2	APF5M3R3	APF6M3R1	APF6M3R2	APF6M3R3	APF1M6R1	APF1M6R3	APF2M6R1	APF2M6R2	APF2M6R3	APF4M6R1	APF4M6R2	APF4M6R3	APF5M6R1	APF5M6R2	APF6M6R1	APF6M6R2	APF6M6R3	Taxonomy	superkingdom	phylum	class	order	family	genus	species
OTU1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(65);Unassigned{phylum}(31);Unassigned{class}(29);Unassigned{order}(16);Unassigned{family}(15);Unassigned{genus}(15);Unassigned{species}(15)	Eukaryota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU1198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Chlorophyceae{class}(100);Chlamydomonadales{order}(100);Hamakko{genus}(60);Hamakko_caudatus{species}(60)	Eukaryota	Chlorophyta	Chlorophyceae	Chlamydomonadales		Hamakko	Hamakko_caudatus
OTU1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{class}(58);Unassigned{order}(58);Unassigned{family}(50);Unassigned{genus}(50);Unassigned{species}(39)	Eukaryota		Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU12	0	515	1	0	31	99	1	1	407	1	294	3	759	56	0	513	71	647	362	308	53	44	0	180	59	0	0	16	0	301	109	2	4	263	39	83	4	118	0	64	1	0	122	125	0	25	11	13	0	0	617	4	88	14	220	50	0	73	1	17	1	7	3	1313	5	149	1	35	0	0	24	178	0	135	21	0	4	0	0	92	0	4	114	11	3	958	5	66	95	58	49	106	0	2	1	1	3	171	0	0	52	6	0	262	0	9	3	0	0	51	3	0	3	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Basidiomycota{phylum}(100);Agaricomycetes{class}(100);Polyporales{order}(97);Unassigned{family}(41);Unassigned{genus}(41);Unassigned{species}(41)	Eukaryota	Basidiomycota	Agaricomycetes	Polyporales	Unassigned	Unassigned	Unassigned
OTU120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	959	520	0	87	0	0	0	0	52	0	0	145	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	44	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	Eukaryota{superkingdom}(100);Metazoa{superkingdom}(100);Arthropoda{phylum}(100);Arachnida{class}(100);Trombidiformes{order}(100);Demodicidae{family}(100);Demodex{genus}(100);Demodex_folliculorum{species}(99)	Eukaryota	Arthropoda	Arachnida	Trombidiformes	Demodicidae	Demodex	Demodex_folliculorum
OTU1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Chlorophyceae{class}(77);Unassigned{order}(45);Unassigned{family}(13);Unassigned{genus}(13);Unassigned{species}(13)	Eukaryota	Chlorophyta	Chlorophyceae	Unassigned	Unassigned	Unassigned	Unassigned
OTU1201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	5	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Chrysophyceae{class}(96);Chromulinales{order}(73);Chrysocapsaceae{family}(62);Chrysocapsa{genus}(62);Unassigned{species}(14)	Eukaryota		Chrysophyceae	Chromulinales	Chrysocapsaceae	Chrysocapsa	Unassigned
OTU1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{superkingdom}(52);Unassigned{phylum}(13);Unassigned{class}(13);Unassigned{order}(12);Unassigned{family}(12);Unassigned{genus}(12);Unassigned{species}(12)	Eukaryota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{class}(51);Unassigned{order}(22);Unassigned{genus}(21);Unassigned{species}(21)	Eukaryota		Unassigned	Unassigned		Unassigned	Unassigned
OTU1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Metazoa{superkingdom}(100);Annelida{phylum}(100);Clitellata{class}(99);Haplotaxida{order}(94);Megascolecidae{family}(64);Achaeta{genus}(64);Unassigned{species}(48)	Eukaryota	Annelida	Clitellata	Haplotaxida	Megascolecidae	Achaeta	Unassigned
OTU1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	10	17	0	0	1	0	0	0	0	0	0	0	0	0	0	10	9	1	0	0	0	0	0	0	0	0	0	0	3	3	4	0	0	0	0	0	Eukaryota{superkingdom}(100);Rana_sphenocephala_pathogen_MJY-2007{species}(88)	Eukaryota						Rana_sphenocephala_pathogen_MJY-2007
OTU1206	0	0	0	47	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Chrysophyceae{class}(89);Chromulinales{order}(70);Paraphysomonadaceae{family}(62);Paraphysomonas{genus}(62);Unassigned{species}(54)	Eukaryota		Chrysophyceae	Chromulinales	Paraphysomonadaceae	Paraphysomonas	Unassigned
OTU1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Chrysophyceae{class}(89);Chromulinales{order}(82);Chrysoamoebidaceae{family}(82);Chrysamoeba{genus}(82);Unassigned{species}(18)	Eukaryota		Chrysophyceae	Chromulinales	Chrysoamoebidaceae	Chrysamoeba	Unassigned
OTU1208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Oomycetes{class}(100);Unassigned{order}(48);Unassigned{family}(48);Unassigned{genus}(45);Unassigned{species}(45)	Eukaryota		Oomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU1209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Trebouxiophyceae{class}(100);Chlorellales{order}(98);Unassigned{species}(56)	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales			Unassigned
OTU121	1	0	0	0	0	0	1	0	0	0	1	0	3	1	0	0	1	0	0	0	0	135	0	407	435	0	0	24	504	54	0	1	271	3637	2159	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	123	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Streptophyta{phylum}(100);Liliopsida{class}(100);Zingiberales{order}(100);Musaceae{family}(100);Musa_environmental_sample{species}(100)	Eukaryota	Streptophyta	Liliopsida	Zingiberales	Musaceae		Musa_environmental_sample
OTU1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Cercomonadida{order}(100);Cercomonadidae{family}(100);Cercomonas{genus}(100);Cercomonas_sp._HFCC_900{species}(93)	Eukaryota			Cercomonadida	Cercomonadidae	Cercomonas	Cercomonas_sp._HFCC_900
OTU1211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Metazoa{superkingdom}(100);Annelida{phylum}(100);Clitellata{class}(100);Haplotaxida{order}(100);Enchytraeidae{family}(100);Enchytraeus{genus}(100);Enchytraeus_luxuriosus{species}(100)	Eukaryota	Annelida	Clitellata	Haplotaxida	Enchytraeidae	Enchytraeus	Enchytraeus_luxuriosus
OTU1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Unassigned{order}(55);Unassigned{family}(48);Unassigned{genus}(29);Unassigned{species}(29)	Eukaryota			Unassigned	Unassigned	Unassigned	Unassigned
OTU1213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	5	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Chytridiomycota{phylum}(100);Chytridiomycetes{class}(100);Rhizophydiales{order}(100);uncultured_Rhizophydiales{species}(100)	Eukaryota	Chytridiomycota	Chytridiomycetes	Rhizophydiales			uncultured_Rhizophydiales
OTU1214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Choanoflagellida{order}(68);Unassigned{family}(44);Unassigned{genus}(33);Unassigned{species}(16)	Eukaryota			Choanoflagellida	Unassigned	Unassigned	Unassigned
OTU1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	1245	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	391	37	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Eukaryota{superkingdom}(100);Bacillariophyta{phylum}(100);Coscinodiscophyceae{class}(100);Coscinodiscales{order}(100);Hemidiscaceae{family}(100);Actinocyclus{genus}(95);Actinocyclus_curvatulus{species}(80)	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Coscinodiscales	Hemidiscaceae	Actinocyclus	Actinocyclus_curvatulus
OTU1216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Trebouxiophyceae{class}(100);Chlorellales{order}(100);Oocystaceae{family}(100);Unassigned{species}(12)	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae		Unassigned
OTU1217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Ascomycota{phylum}(100);Dothideomycetes{class}(99);Pleosporales{order}(94);Unassigned{family}(31);Unassigned{genus}(31);Unassigned{species}(31)	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
OTU1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Chytridiomycota{phylum}(100);Monoblepharidomycetes{class}(96);Monoblepharidales{order}(96);Hyaloraphidium{genus}(96);Hyaloraphidium_curvatum{species}(96)	Eukaryota	Chytridiomycota	Monoblepharidomycetes	Monoblepharidales		Hyaloraphidium	Hyaloraphidium_curvatum
OTU1219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Labyrinthulomycetes{class}(99);Sorodiplophrys{genus}(94);Sorodiplophrys_stercorea{species}(94)	Eukaryota		Labyrinthulomycetes			Sorodiplophrys	Sorodiplophrys_stercorea
OTU122	0	0	0	0	0	16	0	0	0	0	29	0	0	0	0	0	0	22	0	0	0	0	0	0	14	0	0	9	0	24	0	0	41	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	68	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Eukaryota{superkingdom}(100);Glissomonadida{order}(69);Sandona{genus}(69);Sandona_mutans{species}(69)	Eukaryota			Glissomonadida		Sandona	Sandona_mutans
OTU1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Trebouxiophyceae{class}(100);Chlorellales{order}(100);Oocystaceae{family}(83);Unassigned{genus}(5);Unassigned{species}(5)	Eukaryota	Chlorophyta	Trebouxiophyceae	Chlorellales	Oocystaceae	Unassigned	Unassigned
OTU1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Viridiplantae{superkingdom}(100);Chlorophyta{phylum}(100);Chlorophyceae{class}(100);Sphaeropleales{order}(100);Scenedesmaceae{family}(100);Neodesmus{genus}(99);Neodesmus_pupukensis{species}(99)	Eukaryota	Chlorophyta	Chlorophyceae	Sphaeropleales	Scenedesmaceae	Neodesmus	Neodesmus_pupukensis
OTU1222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	Eukaryota{superkingdom}(100);Dinophyceae{class}(100);Peridiniales{order}(100);Peridiniaceae{family}(100);Peridinium{genus}(100);Peridinium_bipes{species}(100)	Eukaryota		Dinophyceae	Peridiniales	Peridiniaceae	Peridinium	Peridinium_bipes
OTU1223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Spirotrichea{class}(100);Sporadotrichida{order}(98);Halteriidae{family}(96);Halteria{genus}(96);uncultured_Halteria{species}(95)	Eukaryota		Spirotrichea	Sporadotrichida	Halteriidae	Halteria	uncultured_Halteria
OTU1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Litostomatea{class}(100);Haptorida{order}(100);Spathidiidae{family}(93);Arcuospathidium{genus}(89);Arcuospathidium_namibiense{species}(82)	Eukaryota		Litostomatea	Haptorida	Spathidiidae	Arcuospathidium	Arcuospathidium_namibiense
OTU1225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Basidiomycota{phylum}(100);Agaricomycetes{class}(100);Agaricales{order}(100);Agaricaceae{family}(94);Agaricus{genus}(93);Agaricus_bisporus{species}(93)	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus_bisporus
OTU1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Basidiomycota{phylum}(100);Agaricostilbomycetes{class}(98);Agaricostilbales{order}(98);Kondoaceae{family}(98);Kondoa{genus}(97);Unassigned{species}(33)	Eukaryota	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Kondoa	Unassigned
OTU1227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota{superkingdom}(100);Fungi{superkingdom}(100);Ascomycota{phylum}(100);Saccharomycetes{class}(100);Saccharomycetales{order}(100);Pichiaceae{family}(91);Pichia{genus}(91);Unassigned{species}(30)	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Unassigned
